parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,i,idx0,idx1,idx2,inst,j,pname,pstyle,ptype,usecol,zone
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:10_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,10,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:13_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,13,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:16_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,16,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:19_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,19,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:22_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,22,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:37_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,37,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:40_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,40,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:43_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,43,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:46_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,46,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:49_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,49,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:52_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,52,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:55_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,55,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:58_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,58,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:61_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,61,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:64_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,64,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:67_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,67,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:70_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,70,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:73_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,73,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:76_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,76,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:79_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,79,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:82_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,82,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:85_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,85,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:67_j:88_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,67,,,,8,88,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:1_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,1,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:10_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,10,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:13_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,13,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:16_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,16,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:19_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,19,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:37_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,37,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:40_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,40,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:43_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,43,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:46_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,46,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:49_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,49,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:52_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,52,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:55_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,55,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:58_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,58,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:61_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,61,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:64_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,64,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:67_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,67,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:70_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,70,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:73_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,73,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:76_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,76,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:79_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,79,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:82_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,82,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:70_j:85_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,70,,,,8,85,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:73_j:10_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,73,,,,8,10,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:73_j:13_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,73,,,,8,13,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:73_j:16_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,73,,,,8,16,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:73_j:19_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,73,,,,8,19,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:73_j:37_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,73,,,,8,37,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:73_j:40_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,73,,,,8,40,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:73_j:43_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,73,,,,8,43,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:73_j:46_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,73,,,,8,46,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:73_j:49_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,73,,,,8,49,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:73_j:52_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,73,,,,8,52,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:73_j:55_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,73,,,,8,55,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:73_j:58_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,73,,,,8,58,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:73_j:76_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,73,,,,8,76,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:73_j:79_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,73,,,,8,79,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:76_j:16_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,76,,,,8,16,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:76_j:19_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,76,,,,8,19,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:76_j:22_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,76,,,,8,22,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:76_j:37_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,76,,,,8,37,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:76_j:40_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,76,,,,8,40,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:76_j:43_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,76,,,,8,43,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:76_j:46_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,76,,,,8,46,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:76_j:49_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,76,,,,8,49,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:76_j:52_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,76,,,,8,52,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:76_j:55_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,76,,,,8,55,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:79_j:37_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,79,,,,8,37,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:79_j:40_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,79,,,,8,40,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:79_j:43_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,79,,,,8,43,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:79_j:46_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,79,,,,8,46,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:79_j:49_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,79,,,,8,49,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:79_j:52_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,79,,,,8,52,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:79_j:55_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,79,,,,8,55,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:82_j:37_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,82,,,,8,37,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:82_j:40_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,82,,,,8,40,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:82_j:43_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,82,,,,8,43,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:82_j:46_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,82,,,,8,46,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:82_j:49_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,82,,,,8,49,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:82_j:52_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,82,,,,8,52,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:85_j:37_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,85,,,,8,37,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:85_j:40_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,85,,,,8,40,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:85_j:43_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,85,,,,8,43,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:85_j:46_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,85,,,,8,46,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:85_j:49_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,85,,,,8,49,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:85_j:52_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,85,,,,8,52,p,a,pp,,1
pname:p_inst:8_ptype:pp_pstyle:a_i:88_j:40_zone:1,none,relative,0.0,-1.0,1.0,ghbb-head,1.0,0.0,1,88,,,,8,40,p,a,pp,,1
pname:p_inst:9_ptype:cn_pstyle:a,none,relative,0.0,-1.0,1.0,ghbb-head-c,1.0,0.0,1,,,,,9,,p,a,cn,,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:71_idx2:67,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,71,67,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:71_idx2:68,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,71,68,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:71_idx2:69,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,71,69,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:72_idx2:63,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,72,63,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:72_idx2:64,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,72,64,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:72_idx2:65,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,72,65,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:72_idx2:66,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,72,66,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:72_idx2:70,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,72,70,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:72_idx2:71,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,72,71,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:73_idx2:61,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,73,61,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:73_idx2:62,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,73,62,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:73_idx2:72,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,73,72,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:73_idx2:73,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,73,73,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:73_idx2:81,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,73,81,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:73_idx2:82,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,73,82,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:74_idx2:60,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,74,60,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:74_idx2:74,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,74,74,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:74_idx2:80,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,74,80,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:75_idx2:59,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,75,59,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:75_idx2:75,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,75,75,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:75_idx2:78,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,75,78,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:75_idx2:79,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,75,79,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:76_idx2:58,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,76,58,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:76_idx2:76,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,76,76,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:76_idx2:77,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,76,77,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:77_idx2:57,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,77,57,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:78_idx2:56,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,78,56,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:79_idx2:56,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,79,56,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:80_idx2:33,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,80,33,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:80_idx2:34,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,80,34,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:80_idx2:55,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,80,55,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:81_idx2:34,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,81,34,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:81_idx2:35,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,81,35,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:81_idx2:54,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,81,54,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:82_idx2:35,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,82,35,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:82_idx2:36,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,82,36,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:82_idx2:54,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,82,54,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:83_idx2:36,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,83,36,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:83_idx2:53,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,83,53,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:84_idx2:36,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,84,36,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:84_idx2:53,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,84,53,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:85_idx2:36,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,85,36,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:85_idx2:53,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,85,53,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:86_idx2:36,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,86,36,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:86_idx2:47,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,86,47,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:86_idx2:48,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,86,48,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:86_idx2:49,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,86,49,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:86_idx2:50,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,86,50,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:86_idx2:52,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,86,52,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:87_idx2:37,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,87,37,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:87_idx2:43,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,87,43,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:87_idx2:44,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,87,44,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:87_idx2:45,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,87,45,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:87_idx2:46,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,87,46,10,,p,a,gr,3,
pname:p_inst:10_ptype:gr_usecol:3_pstyle:a_idx0:0_idx1:87_idx2:51,none,relative,0.0,-0.5,0.5,ghbs-head,1.0,0.0,1,,0,87,51,10,,p,a,gr,3,
