obsnme,obsval,weight,obgnme,i,id,idx0,idx1,idx2,j,k,kper,kstp,oname,otype,usecol,zone,standard_deviation
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:20_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,20,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:21_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,21,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:22_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,22,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:23_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,23,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:24_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,24,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:25_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,25,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:26_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,26,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:27_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,27,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:28_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,28,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:29_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,29,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:30_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,30,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:31_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,31,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:32_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,32,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:33_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,33,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:34_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,34,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:35_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,35,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:36_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,36,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:37_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,37,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:38_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,38,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:39_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,39,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:40_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,40,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:41_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,41,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:42_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,42,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:43_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,43,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:44_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,44,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:45_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,45,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:46_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,46,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:47_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,47,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:48_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,48,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:49_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,49,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:50_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,50,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:51_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,51,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:52_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,52,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:53_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,53,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:54_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,54,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:55_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,55,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:56_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,56,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:57_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,57,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:63_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,63,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:64_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,64,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:65_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,65,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:66_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,66,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:67_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,67,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:68_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,68,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:69_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,69,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:70_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,70,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:71_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,71,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:72_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,72,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:73_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,73,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:74_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,74,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:75_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,75,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:76_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,76,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:77_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,77,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:78_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,78,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:79_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,79,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:80_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,80,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:81_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,81,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:82_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,82,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:83_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,83,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:84_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,84,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:85_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,85,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:86_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,86,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:87_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,87,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:88_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,88,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:8_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,8,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:33_j:9_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,33,,,,,9,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:10_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,10,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:11_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,11,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:12_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,12,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:13_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,13,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:14_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,14,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:15_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,15,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:16_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,16,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:17_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,17,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:18_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,18,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:19_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,19,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:20_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,20,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:21_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,21,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:22_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,22,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:23_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,23,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:24_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,24,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:25_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,25,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:26_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,26,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:27_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,27,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:28_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,28,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:29_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,29,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:30_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,30,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:31_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,31,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:32_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,32,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:33_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,33,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:34_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,34,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:35_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,35,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:36_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,36,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:37_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,37,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:38_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,38,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:39_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,39,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:40_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,40,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:41_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,41,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:42_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,42,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:43_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,43,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:44_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,44,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:45_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,45,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:46_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,46,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:47_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,47,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:48_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,48,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:49_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,49,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:50_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,50,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:51_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,51,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:52_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,52,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:53_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,53,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:54_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,54,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:55_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,55,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:56_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,56,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:63_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,63,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:64_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,64,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:65_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,65,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:34_j:66_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,34,,,,,66,0,0,0,bound-base,lst,absq-bya,,0.0
